Word #,Analyzed_1,Word,Onset_1,Offset Time,,Word #,Continuous word #,Analyzed_2,Word,Onset_2,Offset Time
805,0,was,311.47,311.66,,805,3061,1,breath,311.57,311.92
806,0,"hairy,",311.66,312.13,,806,3062,0,and,312.02,312.18
807,0,that,312.18,312.42,,807,3063,0,then,312.18,312.34
808,0,spider,312.42,312.97,,808,3064,0,said,312.35,312.66
809,0,was,312.98,313.23,,809,3065,0,all,312.75,313.06
810,0,definitely,313.35,313.99,,810,3066,0,in,313.07,313.17
811,0,not,313.99,314.26,,811,3067,0,a,313.17,313.24
812,0,fluffy.,314.26,314.79,,812,3068,0,"rush,",313.24,313.68
813,0,There,315.82,315.94,,813,3069,0,I'm,314.47,314.63
814,0,was,315.94,316.06,,814,3070,0,not,314.63,314.79
815,0,also,316.07,316.41,,815,3071,0,supposed,314.79,315.05
816,0,Coco,316.41,316.9,,816,3072,0,to,315.05,315.13
817,0,the,316.96,317.06,,817,3073,0,tell,315.13,315.56
818,0,turtle.,317.059999,317.469999,,818,3074,0,that,315.61,315.84
819,0,Sometimes,318.429999,319.009999,,819,3075,0,Tully's,315.84,316.11
820,0,when,319.009999,319.109999,,820,3076,0,mother,316.139999,316.369999
821,0,he,319.11,319.2,,821,3077,0,came,316.37,316.6
822,0,opened,319.2,319.49,,822,3078,0,into,316.599999,316.749999
823,0,his,319.49,319.61,,823,3079,0,Claws,316.75,317
824,1,"mouth,",319.61,319.93,,824,3080,0,and,317,317.12
825,0,he,320.17,320.3,,825,3081,0,Paws,317.12,317.58
826,0,looked,320.299999,320.499999,,826,3082,0,to,317.66,317.81
827,0,like,320.5,320.63,,827,3083,0,buy,317.809999,318.029999
828,0,he,320.63,320.74,,828,3084,0,Tully,318.07,318.43
829,0,was,320.74,320.91,,829,3085,0,a,318.44,318.52
830,0,grinning,320.91,321.28,,830,3086,1,pet,318.52,318.73
831,0,at,321.28,321.42,,831,3087,0,for,318.73,318.82
832,0,you.,321.42,321.67,,832,3088,0,her,318.82,318.93
833,0,Mr,322.629999,322.949999,,833,3089,0,birthday.,318.929999,319.409999
834,0,Hornswoggle,322.949999,323.519999,,834,3090,0,And,319.7,319.82
835,0,rang,323.52,323.74,,835,3091,0,I'm,319.82,319.92
836,0,a,323.74,323.79,,836,3092,0,not,319.92,320.11
837,0,little,323.789999,324.009999,,837,3093,0,supposed,320.11,320.4
838,1,bell,324.01,324.26,,838,3094,0,to,320.4,320.47
839,0,from,324.26,324.43,,839,3095,0,tell,320.469999,320.879999
840,0,his,324.43,324.57,,840,3096,0,that,320.91,321.06
841,0,desk.,324.57,324.97,,841,3097,0,I,321.059999,321.139999
842,0,That,325.62,325.84,,842,3098,0,helped,321.15,321.46
843,0,meant,325.84,326.07,,843,3099,0,her,321.46,321.75
844,0,it,326.08,326.17,,844,3100,0,and,321.94,322.27
845,0,was,326.17,326.3,,845,3101,0,it's,322.27,322.44
846,0,time,326.3,326.53,,846,3102,0,going,322.440001,322.630001
847,0,for,326.53,326.7,,847,3103,0,to,322.629999,322.699999
848,0,Tully's,326.73,327.03,,848,3104,0,be,322.699999,322.889999
849,0,class,327.07,327.38,,849,3105,0,a,322.93,323.06
850,0,to,327.39,327.52,,850,3106,0,Whoa!,323.26,323.95
851,0,pick,327.52,327.73,,851,3107,0,Javier,324.34,324.78
852,0,out,327.73,327.88,,852,3108,0,don't,324.78,325.04
853,0,their,327.88,328.01,,853,3109,0,tell,325.07,325.32
854,0,favorite,328.01,328.37,,854,3110,0,her.,325.32,325.68
855,1,books,328.37,328.68,,855,3111,0,Lyra,326.28,326.42
856,0,for,328.69,328.81,,856,3112,0,said,326.43,326.71
857,0,the,328.81,328.89,,857,3113,0,holding,326.72,327.03
858,0,week,328.89,329.21,,858,3114,0,up,327.03,327.17
859,0,and,329.28,329.43,,859,3115,0,her,327.17,327.3
860,0,check,329.43,329.65,,860,3116,1,hands.,327.3,327.78
861,0,them,329.65,329.79,,861,3117,0,Lyra,328.47,328.82
862,0,out.,329.79,330,,862,3118,0,pulled,328.82,329.1
863,0,Tully,331.04,331.38,,863,3119,0,Tully,329.12,329.41
864,0,really,331.38,331.76,,864,3120,0,away,329.41,329.63
865,0,wanted,331.76,332.08,,865,3121,0,from,329.63,329.79
866,0,a,332.08,332.14,,866,3122,0,Javier,329.79,330.35
867,0,pet,332.139999,332.409999,,867,3123,0,and,330.45,330.63
868,0,for,332.41,332.53,,868,3124,0,started,330.63,330.94
869,0,her,332.53,332.66,,869,3125,0,walking,330.94,331.32
870,1,birthday.,332.66,333.26,,870,3126,0,back,331.32,331.52
871,0,She,333.929999,334.089999,,871,3127,0,inside.,331.52,332.02
872,0,had,334.09,334.23,,872,3128,0,Thank,332.77,333
873,0,made,334.23,334.43,,873,3129,0,you,333,333.09
874,0,a,334.429999,334.469999,,874,3130,0,for,333.09,333.2
875,1,list,334.469999,334.749999,,875,3131,0,your,333.2,333.34
876,0,for,334.75,334.88,,876,3132,1,help!,333.34,333.76
877,0,"Mom,",334.889999,335.279999,,877,3133,0,she,333.9,334.1
878,0,but,335.66,335.8,,878,3134,0,called,334.099999,334.329999
879,0,she,335.8,335.91,,879,3135,0,over,334.33,334.49
880,0,wasn't,335.91,336.19,,880,3136,0,her,334.49,334.6
881,0,sure,336.19,336.44,,881,3137,0,shoulder.,334.599999,335.059999
882,0,whether,336.44,336.68,,882,3138,0,She,335.5,335.67
883,0,to,336.679999,336.809999,,883,3139,0,whispered,335.67,336.04
884,0,ask,336.809999,337.079999,,884,3140,0,to,336.04,336.11
885,0,for,337.08,337.52,,885,3141,0,"Tully,",336.11,336.58
886,0,a,337.53,337.64,,886,3142,0,New,336.969999,337.229999
887,0,parrot,337.639999,338.239999,,887,3143,0,rule:,337.25,337.69
888,0,or,338.32,338.49,,888,3144,0,no,338.21,338.43
889,0,a,338.49,338.58,,889,3145,0,talking,338.429999,338.799999
890,0,St,338.58,338.85,,890,3146,0,to,338.799999,338.869999
891,0,Bernard,338.849999,339.319999,,891,3147,0,Javier,338.88,339.34
892,1,dog,339.33,339.84,,892,3148,0,until,339.339999,339.669999
893,0,or,339.88,340.34,,893,3149,0,after,339.719999,340.209999
894,0,a,340.34,340.49,,894,3150,0,your,340.23,340.39
895,0,python,340.629999,341.179999,,895,3151,0,birthday,340.389999,340.699999
896,0,or,341.18,341.33,,896,3152,1,"party,",340.699999,341.119999
897,0,a,341.53,341.54,,897,3153,0,got,341.23,341.44
898,0,"ferret,",341.54,341.76,,898,3154,0,it?,341.440001,341.720001
899,0,so,342.39,342.55,,899,3155,0,Tully,342.43,342.66
900,0,she,342.55,342.75,,900,3156,0,had,342.66,342.79
901,0,used,342.75,343.08,,901,3157,0,to,342.79,342.86
902,0,the,343.09,343.21,,902,3158,0,promise,342.869999,343.329999
903,0,Dewey,343.21,343.46,,903,3159,0,and,343.35,343.54
904,0,Decimal,343.46,343.83,,904,3160,0,pinky,343.54,343.88
905,0,system,343.83,344.3,,905,3161,0,swear,343.88,344.2
906,0,to,344.35,344.48,,906,3162,0,three,344.25,344.57
907,0,find,344.48,344.74,,907,3163,0,times,344.57,345.06
908,0,the,344.74,344.89,,908,3164,0,before,345.06,345.39
909,0,animal,344.89,345.23,,909,3165,0,Lyra,345.4,345.7
910,0,section,345.23,345.76,,910,3166,0,let,345.71,345.9
911,0,to,345.85,345.98,,911,3167,0,her,345.9,346.04
912,0,do,345.98,346.14,,912,3168,0,go.,346.04,346.37
913,0,some,346.14,346.34,,913,3169,0,What,346.75,346.94
914,1,research.,346.34,346.94,,914,3170,0,now?,346.97,347.75
915,0,Mr,348.13,348.46,,915,3171,0,Caleb,348.04,348.44
916,0,Hornswoggle,348.46,349.02,,916,3172,0,asked,348.44,348.73
917,0,found,349.02,349.31,,917,3173,0,when,348.73,348.83
918,0,her,349.31,349.49,,918,3174,0,they,348.83,348.93
919,0,as,349.5,349.64,,919,3175,0,got,348.93,349.12
920,0,she,349.64,349.75,,920,3176,1,back,349.12,349.3
921,0,was,349.75,349.89,,921,3177,0,inside.,349.3,349.84
922,0,flipping,349.89,350.26,,922,3178,0,I,350.48,350.59
923,0,through,350.26,350.48,,923,3179,0,feel,350.59,350.76
924,0,a,350.48,350.53,,924,3180,0,like,350.76,350.87
925,0,book,350.53,350.81,,925,3181,0,we're,350.87,350.99
926,0,of,350.849999,350.989999,,926,3182,0,grasping,350.99,351.47
927,0,exotic,350.99,351.47,,927,3183,0,at,351.469999,351.569999
928,0,pets,351.51,351.99,,928,3184,0,the,351.57,351.69
929,0,like,352.04,352.28,,929,3185,0,straw,351.7,352.08
930,0,monkeys,352.28,352.77,,930,3186,0,that,352.08,352.25
931,0,and,352.8,352.98,,931,3187,0,broke,352.25,352.51
932,0,jungle,352.98,353.32,,932,3188,0,the,352.51,352.62
933,1,cats.,353.32,353.72,,933,3189,0,camel's,352.62,353.08
934,0,He,354.84,355,,934,3190,0,back!,353.13,353.66
935,0,coughed,355,355.43,,935,3191,0,Me,354.309999,354.549999
936,0,and,355.53,355.68,,936,3192,0,"too,",354.55,355.06
937,0,patted,355.679999,355.979999,,937,3193,0,Alex,355.12,355.43
938,0,around,355.98,356.19,,938,3194,0,said.,355.429999,355.779999
939,0,his,356.19,356.33,,939,3195,0,Is,356.63,356.74
940,0,vest,356.33,356.58,,940,3196,0,there,356.74,356.87
941,0,pockets,356.58,356.96,,941,3197,0,anyone,356.87,357.23
942,0,for,356.969999,357.069999,,942,3198,0,else,357.24,357.58
943,0,his,357.07,357.2,,943,3199,0,who,357.58,357.7
944,0,glasses.,357.2,357.75,,944,3200,0,would,357.7,357.82
945,0,The,358.18,358.35,,945,3201,0,want,357.82,358
946,0,only,358.35,358.66,,946,3202,0,a,358,358.06
947,0,problem,358.66,359.09,,947,3203,0,"turtle,",358.059999,358.579999
948,0,was,359.09,359.36,,948,3204,0,like,358.879999,359.189999
949,0,they,359.4,359.53,,949,3205,0,for,359.190001,359.430001
950,0,were,359.529999,359.639999,,950,3206,0,a,359.43,359.5
951,0,on,359.639999,359.749999,,951,3207,0,pet?,359.5,359.84
952,0,his,359.75,359.95,,952,3208,0,Caleb,360.199999,360.569999
953,1,face,359.959999,360.289999,,953,3209,0,asked.,360.57,360.93
954,0,already.,360.29,360.78,,954,3210,0,Alex,361.66,361.98
955,0,Tully,361.41,361.69,,955,3211,0,wrinkled,361.98,362.26
956,0,pointed,361.7,362.02,,956,3212,0,his,362.26,362.43
957,0,to,362.02,362.12,,957,3213,1,"nose,",362.43,362.81
958,0,her,362.12,362.28,,958,3214,0,which,362.9,363.07
959,0,eyes,362.28,362.59,,959,3215,0,made,363.07,363.21
960,0,and,362.59,362.74,,960,3216,0,his,363.21,363.32
961,0,cleared,362.74,362.98,,961,3217,0,glasses,363.32,363.7
962,0,her,362.98,363.12,,962,3218,0,almost,363.71,364.07
963,1,throat.,363.12,363.45,,963,3219,0,slide,364.07,364.3
964,0,"Oooh,",364.09,364.49,,964,3220,0,off.,364.3,364.65
965,0,of,364.69,364.93,,965,3221,0,"Well,",365.32,365.77
966,0,course.,364.95,365.41,,966,3222,0,Emily,366.31,366.58
967,0,Thank,365.9,366.14,,967,3223,0,already,366.58,366.79
968,0,you,366.14,366.25,,968,3224,0,has,366.79,367.01
969,0,dear.,366.25,366.56,,969,3225,0,a,367.01,367.06
970,0,"Tully,",367.18,367.7,,970,3226,0,"turtle,",367.06,367.55
971,0,I,367.83,367.96,,971,3227,0,and,367.82,367.96
972,0,wanted,367.96,368.26,,972,3228,0,so,367.96,368.1
973,0,to,368.26,368.36,,973,3229,0,does,368.099999,368.199999
974,0,speak,368.36,368.69,,974,3230,0,Xavier.,368.609999,368.789999
975,0,with,368.69,368.85,,975,3231,0,Abby,369.57,369.87
976,0,you.,368.849999,369.039999,,976,3232,0,has,369.87,370.02
977,0,I,369.53,369.67,,977,3233,0,a,370.02,370.07
978,0,am,369.67,369.78,,978,3234,0,bunny.,370.07,370.62
979,0,leaving,369.79,370.15,,979,3235,0,Carys,371.32,371.36
980,0,after,370.15,370.42,,980,3236,0,has,371.36,371.54
981,0,lunch,370.42,370.73,,981,3237,0,that,371.54,371.68
982,0,for,370.74,370.9,,982,3238,0,yellow,371.679999,371.939999
983,0,a,370.9,370.97,,983,3239,0,talking,371.94,372.34
984,0,meeting,370.969999,371.489999,,984,3240,0,parakeet,372.34,372.91
985,0,and,371.61,371.97,,985,3241,0,she,372.92,373.1
986,0,I,371.98,372.1,,986,3242,0,brought,373.099999,373.309999
987,0,won't,372.099999,372.319999,,987,3243,0,for,373.309999,373.419999
988,0,be,372.32,372.44,,988,3244,0,show,373.42,373.6
989,0,back,372.44,372.65,,989,3245,0,and,373.599999,373.719999
990,0,until,372.65,372.93,,990,3246,1,tell,373.719999,373.929999
991,0,tomorrow.,372.929999,373.489999,,991,3247,0,last,373.929999,374.229999
992,0,I,374.03,374.15,,992,3248,0,year.,374.23,374.44
993,0,usually,374.15,374.62,,993,3249,0,I,375.19,375.27
994,0,take,374.62,374.85,,994,3250,0,think,375.28,375.52
995,0,care,374.86,375.08,,995,3251,0,everybody,375.52,375.85
996,0,of,375.08,375.16,,996,3252,0,else,375.849999,376.199999
997,0,the,375.17,375.33,,997,3253,0,has,376.219999,376.539999
998,0,animals,375.33,375.75,,998,3254,0,regular,376.539999,376.899999
999,0,myself,375.75,376.29,,999,3255,0,"pets,",376.9,377.36
1000,0,on,376.289999,376.459999,,1000,3256,0,like,377.549999,377.729999
1001,0,"Wednesdays,",376.459999,377.049999,,1001,3257,0,cats,377.73,378.13
1002,0,but,377.440001,377.590001,,1002,3258,0,and,378.129999,378.309999
1003,0,I,377.59,377.67,,1003,3259,1,dogs,378.31,378.75
1004,0,was,377.67,377.82,,1004,3260,0,and,378.75,379.11
1005,0,hoping,377.82,378.19,,1005,3261,0,Guinea,379.23,379.49
1006,0,you,378.190001,378.300001,,1006,3262,1,pigs.,379.49,379.89
1007,0,might,378.3,378.54,,1007,3263,0,"Wait,",380.71,380.98
1008,0,be,378.54,378.67,,1008,3264,0,people,381.33,381.64
1009,0,able,378.67,378.9,,1009,3265,0,have,381.64,381.74
1010,0,to,378.9,379.07,,1010,3266,0,pigs,381.83,382.22
1011,0,fill,379.08,379.32,,1011,3267,0,for,382.22,382.39
1012,0,in,379.32,379.46,,1012,3268,0,pets?,382.39,382.9
1013,0,for,379.47,379.6,,1013,3269,0,Rocket,383.34,383.63
1014,0,me,379.61,379.73,,1014,3270,0,asked,383.64,383.92
1015,0,"today,",379.73,380.14,,1015,3271,0,incredulously.,385.32,385.33
1016,0,maybe,380.47,380.77,,1016,3272,0,Alex,385.33,385.68
1017,0,after,380.77,381.03,,1017,3273,0,laughed.,385.68,386.09
1018,1,school?,381.03,381.45,,1018,3274,0,"Well,",386.44,386.82
1019,0,Tully's,382.48,382.77,,1019,3275,0,I,387.19,387.3
1020,0,heart,382.78,383.02,,1020,3276,0,think,387.3,387.5
1021,0,did,383.03,383.18,,1021,3277,0,that's,387.5,387.72
1022,0,a,383.18,383.23,,1022,3278,0,possible.,387.719999,388.309999
1023,0,little,383.23,383.47,,1023,3279,0,But,388.78,388.95
1024,0,leap.,383.47,383.86,,1024,3280,0,Guinea,388.96,389.17
1025,0,Of,384.41,384.65,,1025,3281,0,pigs,389.17,389.46
1026,0,"course,",384.65,385.1,,1026,3282,0,are,389.46,389.79
1027,0,Mr,385.1,385.42,,1027,3283,0,little,389.82,390.08
1028,0,Hornswoggle!,385.42,386.15,,1028,3284,0,furry,390.09,390.37
1029,0,Tully,386.24,386.52,,1029,3285,1,rodents.,390.37,390.76
1030,0,said.,386.52,386.87,,1030,3286,0,Kind,391.15,391.33
1031,0,I'll,387.27,387.44,,1031,3287,0,of,391.33,391.41
1032,0,just,387.44,387.67,,1032,3288,0,like,391.41,391.55
1033,0,phone,387.67,387.9,,1033,3289,0,hamsters.,391.549999,392.029999
1034,0,my,387.91,388.07,,1034,3290,0,Thinking,392.91,393.23
1035,1,mother,388.07,388.36,,1035,3291,0,of,393.23,393.34
1036,0,from,388.36,388.52,,1036,3292,0,hamsters,393.339999,393.869999
1037,0,the,388.52,388.63,,1037,3293,0,made,393.87,394.1
1038,0,office.,388.63,389.1,,1038,3294,0,Tully,394.1,394.37
1039,0,I'm,389.429999,389.629999,,1039,3295,0,think,394.379999,394.599999
1040,0,sure,389.63,389.89,,1040,3296,0,of,394.6,394.71
1041,0,she,389.889999,390.049999,,1041,3297,0,fluffy,394.709999,395.089999
1042,0,won't,390.05,390.25,,1042,3298,0,Howard,395.09,395.49
1043,0,mind.,390.259999,390.719999,,1043,3299,0,and,395.549999,395.699999
1044,0,Mom,391.54,391.78,,1044,3300,0,his,395.699999,395.839999
1045,0,didn't,391.78,392.05,,1045,3301,0,cute,395.84,396.1
1046,0,"care,",392.049999,392.259999,,1046,3302,0,pink,396.15,396.47
1047,0,of,392.259999,392.379999,,1047,3303,1,nose.,396.47,396.86
1048,0,course.,392.38,392.86,,1048,3304,0,Which,397.45,397.65
1049,0,She,393.11,393.29,,1049,3305,0,made,397.65,397.8
1050,0,is,393.29,393.4,,1050,3306,0,her,397.8,397.9
1051,0,great,393.4,393.63,,1051,3307,0,think,397.9,398.1
1052,0,like,393.63,393.79,,1052,3308,0,of,398.1,398.2
1053,0,that!,393.79,394.02,,1053,3309,0,the,398.2,398.29
1054,0,After,395.139999,395.459999,,1054,3310,0,library,398.29,398.86
1055,0,"school,",395.459999,395.979999,,1055,3311,0,and,399.04,399.18
1056,0,Tully,396.24,396.5,,1056,3312,0,Coco's,399.61,399.62
1057,0,hugged,396.5,396.8,,1057,3313,0,empty,399.62,399.93
1058,0,all,396.85,397.07,,1058,3314,0,aquarium.,399.93,400.58
1059,0,of,397.08,397.17,,1059,3315,0,She,401.25,401.47
1060,0,her,397.18,397.29,,1060,3316,0,then,401.47,401.67
1061,1,friends,397.29,397.57,,1061,3317,0,smacked,401.67,402.07
1062,0,"goodbye,",397.57,398.05,,1062,3318,0,her,402.07,402.24
1063,0,slung,398.25,398.49,,1063,3319,0,own,402.36,402.74
1064,0,her,398.5,398.62,,1064,3320,0,forehead.,402.74,403.45
1065,0,backpack,398.62,399.08,,1065,3321,0,Guys!,404.01,404.72
1066,0,over,399.09,399.35,,1066,3322,0,We've,404.97,405.17
1067,0,her,399.35,399.48,,1067,3323,0,been,405.17,405.31
1068,1,"shoulder,",399.48,399.95,,1068,3324,0,missing,405.309999,405.639999
1069,0,and,399.98,400.17,,1069,3325,0,a,405.65,405.74
1070,0,made,400.17,400.41,,1070,3326,0,critical,405.74,406.26
1071,0,her,400.41,400.59,,1071,3327,0,piece,406.26,406.53
1072,0,way,400.59,400.82,,1072,3328,0,of,406.53,406.68
1073,0,to,400.82,400.94,,1073,3329,0,evidence.,406.69,407.32
1074,0,the,400.94,401.05,,1074,3330,0,Tully,408.16,408.44
1075,0,library.,401.05,401.66,,1075,3331,0,had,408.45,408.55
1076,0,Right,402.53,402.77,,1076,3332,0,almost,408.559999,408.889999
1077,0,"away,",402.77,403.2,,1077,3333,0,completely,408.91,409.66
1078,0,she,403.22,403.43,,1078,3334,0,forgotten,409.66,410.19
1079,0,noticed,403.43,403.76,,1079,3335,0,about,410.19,410.43
1080,0,Howard,403.76,404.14,,1080,3336,0,the,410.429999,410.509999
1081,0,the,404.139999,404.219999,,1081,3337,0,block,410.509999,410.769999
1082,0,hamster's,404.55,404.71,,1082,3338,0,of,410.75,410.83
1083,0,lid,404.78,405,,1083,3339,1,cheese,410.839999,411.279999
1084,0,was,405.04,405.19,,1084,3340,0,with,411.299999,411.449999
1085,0,ajar.,405.19,405.62,,1085,3341,0,the,411.45,411.57
1086,0,Howard,406.21,406.56,,1086,3342,0,bite,411.58,411.83
1087,0,was,406.559999,406.709999,,1087,3343,1,marks,411.83,412.13
1088,0,running,406.71,406.95,,1088,3344,0,in,412.129999,412.249999
1089,0,in,406.95,407.04,,1089,3345,0,"it,",412.25,412.36
1090,0,his,407.04,407.16,,1090,3346,0,which,412.799999,412.959999
1091,0,metal,407.16,407.4,,1091,3347,0,had,412.959999,413.089999
1092,1,wheel.,407.4,407.72,,1092,3348,0,probably,413.09,413.73
1093,0,He,408.21,408.36,,1093,3349,0,been,413.73,413.92
1094,0,gave,408.36,408.59,,1094,3350,0,left,413.92,414.14
1095,0,Tully,408.68,408.88,,1095,3351,0,by,414.139999,414.259999
1096,0,a,408.94,408.95,,1096,3352,0,the,414.26,414.38
1097,0,"look,",408.95,409.27,,1097,3353,0,turtle,414.38,414.64
1098,0,twitched,409.719999,409.779999,,1098,3354,0,snatcher.,414.96,415.15
1099,0,his,409.78,409.91,,1099,3355,0,And,415.65,415.88
1100,1,"nose,",409.91,410.25,,1100,3356,0,maybe,415.89,416.57
1101,0,and,410.28,410.45,,1101,3357,0,they,416.91,417.06
1102,0,kept,410.45,410.68,,1102,3358,0,could,417.06,417.19
1103,0,right,410.679999,410.929999,,1103,3359,0,use,417.19,417.33
1104,0,on,410.99,411.28,,1104,3360,0,it,417.33,417.45
1105,0,running.,411.32,411.7,,1105,3361,0,to,417.45,417.52
1106,0,Tully,412.51,412.77,,1106,3362,0,catch,417.52,417.85
1107,0,fixed,412.77,413.06,,1107,3363,0,him!,417.85,418.03
1108,0,his,413.059999,413.249999,,1108,3364,0,Just,419.17,419.47
1109,0,"lid,",413.25,413.58,,1109,3365,0,then,419.47,419.67
1110,0,then,413.98,414.19,,1110,3366,0,the,419.67,419.76
1111,0,got,414.190001,414.320001,,1111,3367,0,bell,419.76,419.98
1112,0,the,414.32,414.41,,1112,3368,0,rang.,419.98,420.31
1113,0,plastic,414.42,414.83,,1113,3369,0,I,420.98,421.09
1114,0,container,414.83,415.36,,1114,3370,0,will,421.09,421.21
1115,0,full,415.36,415.55,,1115,3371,0,make,421.21,421.36
1116,0,of,415.55,415.66,,1116,3372,0,sure,421.36,421.53
1117,0,crickets,415.66,416.1,,1117,3373,0,to,421.53,421.6
1118,0,to,416.1,416.23,,1118,3374,0,bring,421.6,421.76
1119,0,feed,416.23,416.48,,1119,3375,0,the,421.76,421.85
1120,0,to,416.48,416.6,,1120,3376,0,cheese,421.85,422.13
1121,0,Fluffy,416.6,417.06,,1121,3377,0,tomorrow,422.13,422.69
1122,0,the,417.06,417.19,,1122,3378,0,and,422.76,422.79
1123,0,tarantula.,417.19,417.98,,1123,3379,0,we,422.8,422.94
1124,0,And,419.27,419.52,,1124,3380,0,will,422.94,423.05
1125,0,that's,419.52,419.98,,1125,3381,0,use,423.05,423.21
1126,0,when,420.16,420.32,,1126,3382,0,it,423.21,423.31
1127,0,"Tully,",420.33,420.83,,1127,3383,0,to,423.309999,423.379999
1128,0,the,421.01,421.14,,1128,3384,0,find,423.38,423.66
1129,0,great,421.15,421.5,,1129,3385,0,"Coco,",423.66,424.08
1130,0,"detective,",421.5,422.13,,1130,3386,0,Tully,424.389999,424.659999
1131,0,noticed,422.55,422.92,,1131,3387,0,said.,424.66,424.92
1132,0,the,422.92,422.97,,1132,3388,0,They,425.75,425.89
1133,0,aquarium's,423.19,423.6,,1133,3389,0,all,425.889999,426.009999
1134,0,lid,423.61,423.83,,1134,3390,0,said,426.009999,426.219999
1135,0,was,423.83,423.96,,1135,3391,0,their,426.219999,426.329999
1136,0,ajar,423.96,424.32,,1136,3392,0,goodbyes,426.33,426.84
1137,0,too.,424.32,424.8,,1137,3393,0,and,426.84,427.01
1138,0,Interesting!,425.4,426.17,,1138,3394,0,headed,427.009999,427.229999
1139,0,Coco,427.04,427.39,,1139,3395,0,home,427.23,427.43
1140,0,always,427.46,427.79,,1140,3396,0,for,427.429999,427.539999
1141,0,spends,427.79,428.12,,1141,3397,0,the,427.54,427.61
1142,0,his,428.12,428.27,,1142,3398,0,day.,427.61,427.91
1143,0,time,428.27,428.65,,1143,3399,0,Tully,429.12,429.39
1144,0,swimming,428.65,429,,1144,3400,0,woke,429.389999,429.619999
1145,0,around,429,429.24,,1145,3401,0,up,429.62,429.77
1146,0,his,429.24,429.35,,1146,3402,0,on,429.77,429.91
1147,0,aquarium,429.349999,429.989999,,1147,3403,0,Friday,429.92,430.23
1148,0,or,430.379999,430.759999,,1148,3404,0,morning,430.23,430.66
1149,0,laying,430.779999,431.149999,,1149,3405,0,and,430.719999,430.869999
1150,0,on,431.15,431.25,,1150,3406,0,it,430.869999,430.939999
1151,0,a,431.25,431.33,,1151,3407,0,was,430.940001,431.100001
1152,1,rock,431.33,431.74,,1152,3408,0,pouring,431.129999,431.729999
1153,0,under,431.75,431.97,,1153,3409,1,rain,431.73,431.95
1154,0,his,431.969999,432.169999,,1154,3410,0,outside.,431.949999,432.389999
1155,0,UV,432.17,432.52,,1155,3411,0,The,433.01,433.13
1156,0,sun,432.53,432.83,,1156,3412,0,sky,433.13,433.36
1157,1,"lamp,",432.83,433.11,,1157,3413,0,was,433.36,433.54
1158,0,which,433.26,433.44,,1158,3414,0,so,433.54,433.82
1159,0,Mr,433.44,433.78,,1159,3415,0,dark,433.82,434.19
1160,0,Hornswoggle,433.79,434.29,,1160,3416,0,that,434.22,434.41
1161,0,called,434.32,434.58,,1161,3417,0,Tully,434.41,434.68
1162,0,basking.,434.62,435.16,,1162,3418,0,almost,434.68,434.95
1163,0,Tully,436.12,436.38,,1163,3419,0,crawled,434.95,435.24
1164,0,searched,436.38,436.72,,1164,3420,0,back,435.29,435.63
1165,0,the,436.72,436.82,,1165,3421,0,beneath,435.63,435.92
1166,0,whole,436.82,437.09,,1166,3422,0,her,435.93,436.05
1167,0,"enclosure,",437.09,437.67,,1167,3423,0,blankets,436.05,436.58
1168,0,but,437.99,438.12,,1168,3424,0,because,436.58,436.87
1169,0,he,438.12,438.18,,1169,3425,0,she,436.87,437.01
1170,0,wasn't,438.18,438.47,,1170,3426,0,was,437.01,437.19
1171,0,basking,438.48,438.97,,1171,3427,0,so,437.19,437.6
1172,0,or,438.97,439.06,,1172,3428,0,cozy.,437.63,438.13
1173,0,blending,439.07,439.4,,1173,3429,0,But,438.93,439.06
1174,0,in,439.4,439.54,,1174,3430,0,she,439.06,439.19
1175,0,anywhere.,439.55,440.13,,1175,3431,0,had,439.19,439.3
1176,0,Coco,440.53,440.85,,1176,3432,0,too,439.3,439.39
1177,0,was,440.849999,441.079999,,1177,3433,0,much,439.39,439.61
1178,0,gone!,441.08,441.6,,1178,3434,0,to,439.61,439.7
1179,0,Tully's,442.26,442.56,,1179,3435,0,"do,",439.7,439.98
1180,0,heart,442.57,442.88,,1180,3436,0,including,440.349999,440.859999
1181,0,was,442.88,443.04,,1181,3437,0,solving,440.86,441.25
1182,0,beating,443.08,443.5,,1182,3438,0,the,441.25,441.34
1183,0,like,443.509999,443.639999,,1183,3439,0,turtle,441.34,441.61
1184,0,a,443.639999,443.699999,,1184,3440,0,snatcher,441.91,442
1185,0,million,443.71,444.21,,1185,3441,0,case,442,442.36
1186,0,pounding,444.21,444.64,,1186,3442,0,and,442.389999,442.579999
1187,0,horses,444.65,445.08,,1187,3443,0,bringing,442.58,442.87
1188,0,were,445.08,445.23,,1188,3444,0,Coco,442.87,443.16
1189,0,stuck,445.23,445.55,,1189,3445,0,home,443.16,443.38
1190,0,inside,445.549999,445.969999,,1190,3446,0,safely.,443.389999,443.959999
1191,0,her.,445.969999,446.199999,,1191,3447,0,She,444.79,445
1192,0,Where,446.679999,447.159999,,1192,3448,0,got,445,445.14
1193,0,in,447.19,447.36,,1193,3449,0,on,445.139999,445.229999
1194,0,the,447.36,447.45,,1194,3450,0,the,445.23,445.33
1195,0,world,447.46,448,,1195,3451,0,bus,445.33,445.64
1196,0,was,448.029999,448.269999,,1196,3452,0,and,445.67,445.82
1197,0,Coco?,448.27,448.87,,1197,3453,0,headed,445.82,446.04
